ticker,exchange,assetType,priceCurrency,startDate,endDate
000989,SHE,Stock,CNY,2018-01-01,2020-09-03
000990,SHE,Stock,CNY,2000-07-05,2020-09-03
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2018-01-02,2020-09-02
000995,SHE,Stock,CNY,2007-08-30,2019-04-25
000996,SHE,Stock,CNY,2000-07-17,2020-09-02
000997,SHE,Stock,CNY,2000-08-07,2020-09-03
000998,SHE,Stock,CNY,2018-01-01,2020-09-03
000999,SHE,Stock,CNY,2000-03-13,2020-09-03
001696,SHE,Stock,CNY,2018-01-01,2020-09-03
001872,SHE,Stock,CNY,2018-01-01,2020-09-03
001896,SHE,Stock,CNY,2007-08-30,2020-09-02
001914,SHE,Stock,CNY,2018-01-01,2020-09-03
001965,SHE,Stock,CNY,2018-01-01,2020-09-03
001979,SHE,Stock,CNY,2018-01-01,2020-09-02
002001,SHE,Stock,CNY,2018-01-01,2020-09-03
002002,SHE,Stock,CNY,2004-06-24,2020-09-03
002003,SHE,Stock,CNY,2018-01-01,2020-09-03
002004,SHE,Stock,CNY,2004-06-24,2020-09-03
002005,SHE,Stock,CNY,2004-06-24,2020-09-03
002006,SHE,Stock,CNY,2018-01-02,2020-09-02
002007,SHE,Stock,CNY,2018-01-01,2020-09-03
002008,SHE,Stock,CNY,2018-01-01,2020-09-03
002009,SHE,Stock,CNY,2004-06-28,2020-09-03
002010,SHE,Stock,CNY,2018-01-01,2020-09-03
002011,SHE,Stock,CNY,2018-01-02,2020-09-03
002012,SHE,Stock,CNY,2018-01-01,2020-09-03
002013,SHE,Stock,CNY,2004-07-08,2020-09-02
002014,SHE,Stock,CNY,2004-07-07,2020-09-03
002015,SHE,Stock,CNY,2018-01-04,2020-09-03
002016,SHE,Stock,CNY,2018-01-01,2020-09-03
002017,SHE,Stock,CNY,2018-01-01,2020-09-03
002018,SHE,Stock,CNY,2018-01-02,2019-10-31
002019,SHE,Stock,CNY,2018-01-01,2020-09-03
002020,SHE,Stock,CNY,2018-01-01,2020-09-03
002021,SHE,Stock,CNY,2018-01-02,2020-09-02
002022,SHE,Stock,CNY,2004-07-20,2020-09-03
002023,SHE,Stock,CNY,2018-01-01,2020-09-03
002024,SHE,Stock,CNY,2004-07-21,2020-09-03
002025,SHE,Stock,CNY,2004-07-26,2020-09-03
002026,SHE,Stock,CNY,2018-01-01,2020-09-03
002027,SHE,Stock,CNY,2018-01-01,2020-09-03
002028,SHE,Stock,CNY,2004-08-04,2020-09-03
002029,SHE,Stock,CNY,2018-01-01,2020-09-02
002030,SHE,Stock,CNY,2004-08-09,2020-09-03
002031,SHE,Stock,CNY,2004-08-16,2020-09-02
002032,SHE,Stock,CNY,2018-01-01,2020-09-02
002033,SHE,Stock,CNY,2018-01-01,2020-09-03
002034,SHE,Stock,CNY,2018-01-01,2020-09-03
002035,SHE,Stock,CNY,2018-01-01,2020-09-02
002036,SHE,Stock,CNY,2018-01-01,2020-09-02
002037,SHE,Stock,CNY,2018-01-01,2020-09-03
002038,SHE,Stock,CNY,2004-09-08,2020-09-03
002039,SHE,Stock,CNY,2018-01-01,2020-09-02
002040,SHE,Stock,CNY,2005-03-24,2020-09-02
002041,SHE,Stock,CNY,2018-01-01,2020-09-02
002042,SHE,Stock,CNY,2016-09-07,2020-09-03
002043,SHE,Stock,CNY,2018-01-01,2020-09-03
002044,SHE,Stock,CNY,2018-01-01,2020-09-03
002045,SHE,Stock,CNY,2018-01-01,2020-09-03
002046,SHE,Stock,CNY,2018-01-01,2020-09-03
002047,SHE,Stock,CNY,2018-01-01,2020-09-03
002048,SHE,Stock,CNY,2018-01-01,2020-09-03
002049,SHE,Stock,CNY,2005-06-07,2020-09-02
002050,SHE,Stock,CNY,2005-06-06,2020-09-03
002051,SHE,Stock,CNY,2018-01-01,2020-09-03
002052,SHE,Stock,CNY,2018-01-02,2020-09-03
002053,SHE,Stock,CNY,2018-01-01,2020-09-03
002054,SHE,Stock,CNY,2018-01-01,2020-09-03
002055,SHE,Stock,CNY,2018-01-01,2020-09-03
002056,SHE,Stock,CNY,2018-01-01,2020-09-03
002057,SHE,Stock,CNY,2018-01-01,2020-09-03
002058,SHE,Stock,CNY,2018-01-01,2020-09-03
002059,SHE,Stock,CNY,2007-04-04,2020-09-03
002060,SHE,Stock,CNY,2018-01-01,2020-09-02
002061,SHE,Stock,CNY,2018-01-01,2020-09-02
002062,SHE,Stock,CNY,2018-01-01,2020-09-03
002063,SHE,Stock,CNY,2018-01-01,2020-09-03
002064,SHE,Stock,CNY,2018-01-01,2020-09-03
002065,SHE,Stock,CNY,2006-08-22,2020-09-03
002066,SHE,Stock,CNY,2018-01-02,2020-09-03
002067,SHE,Stock,CNY,2006-09-14,2020-09-03
002068,SHE,Stock,CNY,2018-01-01,2020-09-03
002069,SHE,Stock,CNY,2018-01-02,2020-09-03
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2020-09-02
002072,SHE,Stock,CNY,2017-12-06,2020-09-02
002073,SHE,Stock,CNY,2007-08-30,2020-09-03
002074,SHE,Stock,CNY,2006-10-17,2020-09-03
002075,SHE,Stock,CNY,2016-09-14,2020-09-02
002076,SHE,Stock,CNY,2007-08-30,2020-09-03
002077,SHE,Stock,CNY,2006-11-20,2020-09-03
002078,SHE,Stock,CNY,2018-01-01,2020-09-03
002079,SHE,Stock,CNY,2006-11-15,2020-09-03
002080,SHE,Stock,CNY,2018-01-01,2020-09-02
002081,SHE,Stock,CNY,2018-01-01,2020-09-02
002082,SHE,Stock,CNY,2017-12-15,2020-09-03
002083,SHE,Stock,CNY,2018-01-01,2020-09-03
002084,SHE,Stock,CNY,2018-01-01,2020-09-03
002085,SHE,Stock,CNY,2018-01-01,2020-09-02
002086,SHE,Stock,CNY,2007-08-30,2020-09-03
002087,SHE,Stock,CNY,2006-11-29,2020-09-02
002088,SHE,Stock,CNY,2006-11-29,2020-09-02
002089,SHE,Stock,CNY,2007-08-30,2020-09-03
002090,SHE,Stock,CNY,2006-12-07,2020-09-03
002091,SHE,Stock,CNY,2006-12-07,2020-09-03
002092,SHE,Stock,CNY,2006-12-11,2020-09-03
002093,SHE,Stock,CNY,2006-12-14,2020-09-03
002094,SHE,Stock,CNY,2018-01-02,2020-09-02
002095,SHE,Stock,CNY,2018-01-01,2020-09-02
002096,SHE,Stock,CNY,2018-01-01,2020-09-03
002097,SHE,Stock,CNY,2018-01-01,2020-09-02
002098,SHE,Stock,CNY,2007-08-30,2020-09-03
002099,SHE,Stock,CNY,2018-01-01,2020-09-03
002100,SHE,Stock,CNY,2006-12-26,2020-09-03
002101,SHE,Stock,CNY,2018-01-01,2020-09-03
002102,SHE,Stock,CNY,2018-01-02,2020-09-03
002103,SHE,Stock,CNY,2018-01-02,2020-09-03
002104,SHE,Stock,CNY,2007-01-09,2020-09-02
002105,SHE,Stock,CNY,2018-01-01,2020-09-03
002106,SHE,Stock,CNY,2018-01-01,2020-09-02
002107,SHE,Stock,CNY,2018-01-01,2020-09-03
002108,SHE,Stock,CNY,2018-01-01,2020-09-03
002109,SHE,Stock,CNY,2018-01-02,2020-09-03
002110,SHE,Stock,CNY,2015-01-05,2020-09-02
002111,SHE,Stock,CNY,2007-01-25,2020-09-03
002112,SHE,Stock,CNY,2007-08-30,2020-09-03
002113,SHE,Stock,CNY,2007-08-30,2020-09-03
002114,SHE,Stock,CNY,2018-01-02,2020-09-03
002115,SHE,Stock,CNY,2018-01-01,2020-09-03
002116,SHE,Stock,CNY,2007-02-14,2020-09-03
002117,SHE,Stock,CNY,2018-01-01,2020-09-03
002118,SHE,Stock,CNY,2007-03-01,2020-09-03
002119,SHE,Stock,CNY,2018-01-01,2020-09-03
002120,SHE,Stock,CNY,2018-01-01,2020-09-02
002121,SHE,Stock,CNY,2018-01-02,2020-09-03
002122,SHE,Stock,CNY,2007-08-30,2020-09-03
002123,SHE,Stock,CNY,2007-03-27,2020-09-03
002124,SHE,Stock,CNY,2018-01-02,2020-09-02
002125,SHE,Stock,CNY,2007-04-02,2020-09-03
002126,SHE,Stock,CNY,2007-04-17,2020-09-02
002127,SHE,Stock,CNY,2007-04-17,2020-09-03
002128,SHE,Stock,CNY,2018-01-01,2020-09-02
002129,SHE,Stock,CNY,2018-01-01,2020-09-03
002130,SHE,Stock,CNY,2007-04-19,2020-09-03
002131,SHE,Stock,CNY,2007-04-26,2020-09-03
002132,SHE,Stock,CNY,2007-05-07,2020-09-03
002133,SHE,Stock,CNY,2018-01-01,2020-09-03
002134,SHE,Stock,CNY,2018-01-02,2020-09-02
002135,SHE,Stock,CNY,2018-01-01,2020-09-03
002136,SHE,Stock,CNY,2018-01-01,2020-09-03
002137,SHE,Stock,CNY,2018-01-02,2020-09-03
002138,SHE,Stock,CNY,2018-01-01,2020-09-03
002139,SHE,Stock,CNY,2018-01-01,2020-09-03
002140,SHE,Stock,CNY,2018-01-01,2020-09-03
002141,SHE,Stock,CNY,2015-01-05,2020-09-02
002142,SHE,Stock,CNY,2018-01-01,2020-09-03
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2018-01-01,2020-09-03
002145,SHE,Stock,CNY,2018-01-01,2020-09-02
002146,SHE,Stock,CNY,2018-01-01,2020-09-03
002147,SHE,Stock,CNY,2007-08-07,2020-09-03
002148,SHE,Stock,CNY,2018-01-01,2020-09-03
002149,SHE,Stock,CNY,2007-08-09,2020-09-02
002150,SHE,Stock,CNY,2018-01-01,2020-09-03
002151,SHE,Stock,CNY,2007-08-13,2020-09-03
002152,SHE,Stock,CNY,2007-08-13,2020-09-03
002153,SHE,Stock,CNY,2018-01-01,2020-09-03
002154,SHE,Stock,CNY,2018-01-01,2020-09-03
002155,SHE,Stock,CNY,2018-01-01,2020-09-03
002156,SHE,Stock,CNY,2018-01-01,2020-09-02
002157,SHE,Stock,CNY,2018-01-01,2020-09-03
002158,SHE,Stock,CNY,2018-01-01,2020-09-03
002159,SHE,Stock,CNY,2018-01-02,2020-09-02
002160,SHE,Stock,CNY,2018-01-02,2020-09-03
002161,SHE,Stock,CNY,2007-08-20,2020-09-03
002162,SHE,Stock,CNY,2018-01-02,2020-09-03
002163,SHE,Stock,CNY,2007-08-30,2020-09-03
002164,SHE,Stock,CNY,2018-01-02,2020-09-02
002165,SHE,Stock,CNY,2018-01-01,2020-09-03
002166,SHE,Stock,CNY,2007-09-18,2020-09-03
002167,SHE,Stock,CNY,2007-09-12,2020-09-03
002168,SHE,Stock,CNY,2007-09-19,2020-09-03
002169,SHE,Stock,CNY,2018-01-01,2020-09-03
002170,SHE,Stock,CNY,2018-01-01,2020-09-03
002171,SHE,Stock,CNY,2018-01-01,2020-09-02
002172,SHE,Stock,CNY,2018-01-02,2020-09-02
002173,SHE,Stock,CNY,2018-01-02,2020-09-03
002174,SHE,Stock,CNY,2018-01-01,2020-09-03
002175,SHE,Stock,CNY,2007-10-12,2020-09-02
002176,SHE,Stock,CNY,2018-01-02,2020-09-03
002177,SHE,Stock,CNY,2018-01-02,2020-09-03
002178,SHE,Stock,CNY,2007-11-12,2020-09-03
002179,SHE,Stock,CNY,2018-01-01,2020-09-03
002180,SHE,Stock,CNY,2018-01-01,2020-09-01
002181,SHE,Stock,CNY,2018-01-01,2020-09-02
002182,SHE,Stock,CNY,2007-11-12,2020-09-02
002183,SHE,Stock,CNY,2018-01-01,2020-09-03
002184,SHE,Stock,CNY,2007-11-15,2020-09-03
002185,SHE,Stock,CNY,2018-01-01,2020-09-03
002186,SHE,Stock,CNY,2007-11-19,2020-09-03
002187,SHE,Stock,CNY,2018-01-01,2020-09-03
002188,SHE,Stock,CNY,2018-01-02,2020-09-02
002189,SHE,Stock,CNY,2018-01-01,2020-09-03
002190,SHE,Stock,CNY,2007-12-05,2020-09-03
002191,SHE,Stock,CNY,2008-01-07,2020-09-03
002192,SHE,Stock,CNY,2018-01-01,2020-09-02
002193,SHE,Stock,CNY,2018-01-01,2020-09-02
002194,SHE,Stock,CNY,2007-12-06,2020-09-02
002195,SHE,Stock,CNY,2007-12-11,2020-09-03
002196,SHE,Stock,CNY,2007-12-11,2020-09-02
002197,SHE,Stock,CNY,2018-01-02,2020-09-03
002198,SHE,Stock,CNY,2007-12-18,2020-09-03
002199,SHE,Stock,CNY,2018-01-02,2020-09-03
002200,SHE,Stock,CNY,2018-01-02,2020-09-03
002201,SHE,Stock,CNY,2018-01-01,2020-09-03
002202,SHE,Stock,CNY,2018-01-01,2020-09-03
002203,SHE,Stock,CNY,2018-01-01,2020-09-02
002204,SHE,Stock,CNY,2018-01-01,2020-09-03
002205,SHE,Stock,CNY,2018-01-01,2020-09-03
002206,SHE,Stock,CNY,2018-01-01,2020-09-03
002207,SHE,Stock,CNY,2018-01-02,2020-09-03
002208,SHE,Stock,CNY,2018-01-01,2020-09-03
002209,SHE,Stock,CNY,2008-01-29,2020-09-03
002210,SHE,Stock,CNY,2008-01-29,2020-09-03
002211,SHE,Stock,CNY,2018-01-02,2020-09-02
002212,SHE,Stock,CNY,2018-01-02,2020-09-03
002213,SHE,Stock,CNY,2008-02-01,2020-09-03
002214,SHE,Stock,CNY,2018-01-01,2020-09-02
002215,SHE,Stock,CNY,2018-01-01,2020-09-02
002216,SHE,Stock,CNY,2018-01-01,2020-09-03
002217,SHE,Stock,CNY,2018-01-01,2020-09-03
002218,SHE,Stock,CNY,2008-02-27,2020-09-03
002219,SHE,Stock,CNY,2008-03-06,2020-09-03
002220,SHE,Stock,CNY,2008-02-27,2020-08-10
002221,SHE,Stock,CNY,2018-01-01,2020-09-02
002222,SHE,Stock,CNY,2018-01-01,2020-09-02
002223,SHE,Stock,CNY,2018-01-01,2020-09-03
002224,SHE,Stock,CNY,2018-01-01,2020-09-03
002225,SHE,Stock,CNY,2018-01-01,2020-09-03
002226,SHE,Stock,CNY,2018-01-01,2020-09-03
002227,SHE,Stock,CNY,2008-05-05,2020-09-03
002228,SHE,Stock,CNY,2018-01-01,2020-09-03
002229,SHE,Stock,CNY,2018-01-01,2020-09-03
002230,SHE,Stock,CNY,2008-05-12,2020-09-03
002231,SHE,Stock,CNY,2008-04-24,2020-09-03
002232,SHE,Stock,CNY,2008-05-13,2020-09-03
002233,SHE,Stock,CNY,2018-01-01,2020-09-03
002234,SHE,Stock,CNY,2008-05-15,2020-09-03
002235,SHE,Stock,CNY,2008-05-05,2020-09-03
002236,SHE,Stock,CNY,2018-01-01,2020-09-02
002237,SHE,Stock,CNY,2018-01-01,2020-09-03
002238,SHE,Stock,CNY,2018-01-01,2020-09-02
002239,SHE,Stock,CNY,2018-01-01,2020-09-03
002240,SHE,Stock,CNY,2008-05-22,2020-09-03
002241,SHE,Stock,CNY,2018-01-01,2020-09-03
002242,SHE,Stock,CNY,2018-01-01,2020-09-03
002243,SHE,Stock,CNY,2018-01-01,2020-09-03
002244,SHE,Stock,CNY,2018-01-01,2020-09-03
002245,SHE,Stock,CNY,2008-06-04,2020-09-03
002246,SHE,Stock,CNY,2018-01-01,2020-09-03
002247,SHE,Stock,CNY,2018-01-02,2020-09-03
002248,SHE,Stock,CNY,2018-01-02,2020-09-03
002249,SHE,Stock,CNY,2018-01-02,2020-09-03
002250,SHE,Stock,CNY,2008-06-04,2020-09-02
002251,SHE,Stock,CNY,2018-01-01,2020-09-03
002252,SHE,Stock,CNY,2018-01-01,2020-09-03
002253,SHE,Stock,CNY,2018-01-01,2020-09-02
002254,SHE,Stock,CNY,2018-01-01,2020-09-03
002255,SHE,Stock,CNY,2018-01-02,2020-09-02
002256,SHE,Stock,CNY,2008-06-25,2020-09-03
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2018-01-01,2020-09-03
002259,SHE,Stock,CNY,2008-07-16,2020-09-03
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-22,2020-09-03
002262,SHE,Stock,CNY,2018-01-01,2020-09-03
002263,SHE,Stock,CNY,2018-01-02,2020-09-02
002264,SHE,Stock,CNY,2018-01-02,2020-09-03
002265,SHE,Stock,CNY,2018-01-02,2020-09-02
002266,SHE,Stock,CNY,2008-07-24,2020-09-03
002267,SHE,Stock,CNY,2008-08-12,2020-09-02
002268,SHE,Stock,CNY,2008-08-11,2020-09-03
002269,SHE,Stock,CNY,2008-09-15,2020-09-03
002270,SHE,Stock,CNY,2008-09-04,2020-09-03
002271,SHE,Stock,CNY,2008-09-09,2020-09-03
002272,SHE,Stock,CNY,2018-01-02,2020-09-02
002273,SHE,Stock,CNY,2008-09-18,2020-09-03
002274,SHE,Stock,CNY,2018-01-01,2020-09-03
002275,SHE,Stock,CNY,2009-07-09,2020-09-03
002276,SHE,Stock,CNY,2009-07-09,2020-09-02
002277,SHE,Stock,CNY,2018-01-01,2020-09-03
002278,SHE,Stock,CNY,2018-01-01,2020-09-02
002279,SHE,Stock,CNY,2018-01-02,2020-09-02
002280,SHE,Stock,CNY,2018-01-02,2020-09-02
002281,SHE,Stock,CNY,2018-01-01,2020-09-02
002282,SHE,Stock,CNY,2018-01-01,2020-09-02
002283,SHE,Stock,CNY,2009-11-12,2020-09-03
002284,SHE,Stock,CNY,2018-01-02,2020-09-03
002285,SHE,Stock,CNY,2009-08-27,2020-09-03
002286,SHE,Stock,CNY,2018-01-01,2020-09-03
002287,SHE,Stock,CNY,2018-01-01,2020-09-03
002288,SHE,Stock,CNY,2009-09-02,2020-09-03
002289,SHE,Stock,CNY,2018-01-11,2020-09-03
002290,SHE,Stock,CNY,2018-01-02,2020-09-02
002291,SHE,Stock,CNY,2018-01-02,2020-09-02
002292,SHE,Stock,CNY,2018-01-02,2020-09-02
002293,SHE,Stock,CNY,2018-01-01,2020-09-03
002294,SHE,Stock,CNY,2009-09-09,2020-09-03
002295,SHE,Stock,CNY,2018-01-01,2020-09-03
002296,SHE,Stock,CNY,2009-09-28,2020-09-03
002297,SHE,Stock,CNY,2017-09-29,2020-09-02
002298,SHE,Stock,CNY,2018-01-01,2020-09-02
002299,SHE,Stock,CNY,2018-01-01,2020-09-03
002300,SHE,Stock,CNY,2009-10-20,2020-09-03
002301,SHE,Stock,CNY,2009-10-20,2020-09-03
002302,SHE,Stock,CNY,2018-01-01,2020-09-02
002303,SHE,Stock,CNY,2009-11-09,2020-09-03
002304,SHE,Stock,CNY,2018-01-01,2020-09-03
002305,SHE,Stock,CNY,2009-11-05,2020-09-02
002306,SHE,Stock,CNY,2018-01-02,2020-09-02
002307,SHE,Stock,CNY,2009-11-24,2020-09-03
002308,SHE,Stock,CNY,2018-01-02,2020-09-02
002309,SHE,Stock,CNY,2009-11-27,2020-09-02
002310,SHE,Stock,CNY,2009-11-30,2020-09-03
002311,SHE,Stock,CNY,2018-01-01,2020-09-03
002312,SHE,Stock,CNY,2009-12-03,2020-09-03
002313,SHE,Stock,CNY,2018-01-01,2020-09-03
002314,SHE,Stock,CNY,2009-12-02,2020-09-03
002315,SHE,Stock,CNY,2018-01-01,2020-09-03
002316,SHE,Stock,CNY,2009-12-22,2020-09-03
002317,SHE,Stock,CNY,2018-01-01,2020-09-03
002318,SHE,Stock,CNY,2018-01-01,2020-09-02
002319,SHE,Stock,CNY,2018-01-02,2020-09-03
002320,SHE,Stock,CNY,2018-01-01,2020-09-03
002321,SHE,Stock,CNY,2018-01-02,2020-09-03
002322,SHE,Stock,CNY,2018-01-01,2020-09-03
002323,SHE,Stock,CNY,2018-01-02,2020-09-03
002324,SHE,Stock,CNY,2009-12-21,2020-09-03
002325,SHE,Stock,CNY,2018-01-01,2020-09-03
002326,SHE,Stock,CNY,2018-01-01,2020-09-03
002327,SHE,Stock,CNY,2009-12-29,2020-09-03
002328,SHE,Stock,CNY,2010-01-04,2020-09-03
002329,SHE,Stock,CNY,2018-01-01,2020-09-02
002330,SHE,Stock,CNY,2010-01-05,2020-09-02
002331,SHE,Stock,CNY,2018-01-01,2020-09-03
002332,SHE,Stock,CNY,2018-01-01,2020-09-03
002333,SHE,Stock,CNY,2010-01-21,2020-09-03
002334,SHE,Stock,CNY,2018-01-01,2020-09-03
002335,SHE,Stock,CNY,2010-01-12,2020-09-03
002336,SHE,Stock,CNY,2010-01-12,2020-09-03
002337,SHE,Stock,CNY,2018-01-01,2020-09-02
002338,SHE,Stock,CNY,2018-01-01,2020-09-03
002339,SHE,Stock,CNY,2010-01-26,2020-09-02
002340,SHE,Stock,CNY,2018-01-01,2020-09-03
002341,SHE,Stock,CNY,2018-01-01,2020-09-03
002342,SHE,Stock,CNY,2010-01-27,2020-09-03
002343,SHE,Stock,CNY,2018-01-02,2020-09-02
002344,SHE,Stock,CNY,2018-01-01,2020-09-03
002345,SHE,Stock,CNY,2018-01-01,2020-09-02
002346,SHE,Stock,CNY,2010-01-27,2020-09-03
002347,SHE,Stock,CNY,2010-01-27,2020-09-03
002348,SHE,Stock,CNY,2018-01-02,2020-09-02
002349,SHE,Stock,CNY,2010-02-02,2020-09-03
002350,SHE,Stock,CNY,2018-01-01,2020-09-03
002351,SHE,Stock,CNY,2010-02-04,2020-09-03
002352,SHE,Stock,CNY,2010-02-04,2020-09-03
002353,SHE,Stock,CNY,2010-02-04,2020-09-03
002354,SHE,Stock,CNY,2010-02-08,2020-09-02
002355,SHE,Stock,CNY,2010-02-08,2020-09-02
002356,SHE,Stock,CNY,2018-01-02,2020-09-03
002357,SHE,Stock,CNY,2018-01-01,2020-09-03
002358,SHE,Stock,CNY,2017-12-06,2020-09-02
002359,SHE,Stock,CNY,2010-02-09,2020-06-23
002360,SHE,Stock,CNY,2010-03-03,2020-09-03
002361,SHE,Stock,CNY,2010-03-03,2020-09-02
002362,SHE,Stock,CNY,2018-01-02,2020-09-02
002363,SHE,Stock,CNY,2010-03-04,2020-09-03
002364,SHE,Stock,CNY,2010-03-04,2020-09-03
002365,SHE,Stock,CNY,2018-01-01,2020-09-03
002366,SHE,Stock,CNY,2017-12-05,2020-09-02
002367,SHE,Stock,CNY,2018-01-01,2020-09-03
002368,SHE,Stock,CNY,2010-03-11,2020-09-03
002369,SHE,Stock,CNY,2010-03-15,2020-09-03
002370,SHE,Stock,CNY,2018-01-01,2020-09-03
002371,SHE,Stock,CNY,2010-03-16,2020-09-03
002372,SHE,Stock,CNY,2018-01-01,2020-09-02
002373,SHE,Stock,CNY,2015-01-05,2020-09-03
002374,SHE,Stock,CNY,2010-03-17,2020-09-03
002375,SHE,Stock,CNY,2010-03-23,2020-09-03
002376,SHE,Stock,CNY,2018-01-01,2020-09-03
002377,SHE,Stock,CNY,2010-03-22,2020-09-03
002378,SHE,Stock,CNY,2018-01-01,2020-09-02
002379,SHE,Stock,CNY,2018-01-02,2020-09-03
002380,SHE,Stock,CNY,2010-03-30,2020-09-03
002381,SHE,Stock,CNY,2011-08-02,2020-09-03
002382,SHE,Stock,CNY,2015-01-05,2020-09-03
002383,SHE,Stock,CNY,2010-04-01,2020-09-03
002384,SHE,Stock,CNY,2018-01-01,2020-09-03
002385,SHE,Stock,CNY,2010-04-08,2020-09-03
002386,SHE,Stock,CNY,2018-01-01,2020-09-03
002387,SHE,Stock,CNY,2010-04-12,2020-09-02
002388,SHE,Stock,CNY,2010-04-12,2020-09-03
002389,SHE,Stock,CNY,2010-04-13,2020-09-03
002390,SHE,Stock,CNY,2018-01-02,2020-08-31
002391,SHE,Stock,CNY,2018-01-01,2020-09-03
002392,SHE,Stock,CNY,2010-04-26,2020-09-03
002393,SHE,Stock,CNY,2018-01-01,2020-09-03
002394,SHE,Stock,CNY,2010-05-20,2020-09-03
002395,SHE,Stock,CNY,2018-01-01,2020-09-03
002396,SHE,Stock,CNY,2010-06-22,2020-09-03
002397,SHE,Stock,CNY,2010-04-28,2020-09-03
002398,SHE,Stock,CNY,2017-10-13,2020-09-02
002399,SHE,Stock,CNY,2010-05-05,2020-09-02
002400,SHE,Stock,CNY,2010-05-05,2020-09-03
002401,SHE,Stock,CNY,2010-05-05,2020-09-03
002402,SHE,Stock,CNY,2018-01-01,2020-09-03
002403,SHE,Stock,CNY,2018-01-01,2020-09-03
002404,SHE,Stock,CNY,2018-01-01,2020-09-03
002405,SHE,Stock,CNY,2018-01-01,2020-09-03
002406,SHE,Stock,CNY,2018-01-01,2020-09-03
002407,SHE,Stock,CNY,2010-05-17,2020-09-03
002408,SHE,Stock,CNY,2018-01-01,2020-09-03
002409,SHE,Stock,CNY,2018-01-01,2020-09-03
002410,SHE,Stock,CNY,2010-05-24,2020-09-03
002411,SHE,Stock,CNY,2010-05-24,2020-09-03
002412,SHE,Stock,CNY,2010-05-24,2020-09-03
002413,SHE,Stock,CNY,2018-01-02,2020-09-03
002414,SHE,Stock,CNY,2010-07-20,2020-09-03
002415,SHE,Stock,CNY,2010-05-27,2020-09-03
002416,SHE,Stock,CNY,2010-05-27,2020-09-03
002417,SHE,Stock,CNY,2010-06-01,2020-09-03
002418,SHE,Stock,CNY,2018-01-02,2020-09-02
002419,SHE,Stock,CNY,2010-06-08,2020-09-03
002420,SHE,Stock,CNY,2018-01-02,2020-09-03
002421,SHE,Stock,CNY,2010-06-02,2020-09-03
002422,SHE,Stock,CNY,2010-06-02,2020-09-03
002423,SHE,Stock,CNY,2017-10-25,2020-09-03
002424,SHE,Stock,CNY,2010-06-02,2020-09-03
002425,SHE,Stock,CNY,2010-06-07,2020-09-03
002426,SHE,Stock,CNY,2018-01-02,2020-09-03
002427,SHE,Stock,CNY,2018-01-01,2020-09-02
002428,SHE,Stock,CNY,2018-01-02,2020-09-02
002429,SHE,Stock,CNY,2018-01-02,2020-09-03
002430,SHE,Stock,CNY,2018-01-01,2020-09-03
002431,SHE,Stock,CNY,2018-01-02,2020-09-03
002432,SHE,Stock,CNY,2018-01-02,2020-09-03
002433,SHE,Stock,CNY,2018-01-01,2020-09-03
002434,SHE,Stock,CNY,2018-01-01,2020-09-03
002435,SHE,Stock,CNY,2018-01-02,2020-09-03
002436,SHE,Stock,CNY,2018-01-01,2020-09-02
002437,SHE,Stock,CNY,2010-06-22,2020-09-03
002438,SHE,Stock,CNY,2018-01-01,2020-09-03
002439,SHE,Stock,CNY,2018-01-01,2020-09-02
002440,SHE,Stock,CNY,2018-01-01,2020-09-02
002441,SHE,Stock,CNY,2018-01-01,2020-09-03
002442,SHE,Stock,CNY,2018-01-01,2020-09-03
002443,SHE,Stock,CNY,2018-01-01,2020-09-02
002444,SHE,Stock,CNY,2010-07-12,2020-09-03
002445,SHE,Stock,CNY,2010-07-13,2020-09-03
002446,SHE,Stock,CNY,2018-01-01,2020-09-03
002447,SHE,Stock,CNY,2018-01-02,2020-09-03
002448,SHE,Stock,CNY,2018-01-01,2020-09-03
002449,SHE,Stock,CNY,2018-01-01,2020-09-03
002450,SHE,Stock,CNY,2010-07-15,2019-07-05
002451,SHE,Stock,CNY,2010-07-20,2020-09-03
002452,SHE,Stock,CNY,2010-07-19,2020-09-02
002453,SHE,Stock,CNY,2010-07-20,2020-09-03
002454,SHE,Stock,CNY,2018-01-01,2020-09-03
002455,SHE,Stock,CNY,2011-11-09,2020-09-03
002456,SHE,Stock,CNY,2010-08-02,2020-09-03
002457,SHE,Stock,CNY,2018-01-01,2020-09-02
002458,SHE,Stock,CNY,2018-01-01,2020-09-03
002459,SHE,Stock,CNY,2018-01-02,2020-09-03
002460,SHE,Stock,CNY,2018-01-01,2020-09-03
002461,SHE,Stock,CNY,2010-08-17,2020-09-03
002462,SHE,Stock,CNY,2010-08-17,2020-09-03
002463,SHE,Stock,CNY,2018-01-01,2020-09-03
002464,SHE,Stock,CNY,2018-01-01,2020-09-03
002465,SHE,Stock,CNY,2010-08-30,2020-09-03
002466,SHE,Stock,CNY,2010-08-30,2020-09-03
002467,SHE,Stock,CNY,2010-09-07,2020-09-02
